user,balance,label,Token Name,Balance Atoms,Token Decimals,Token Address,Token Symbol
0xB435871B0959561226b4d903b1abf79528177E81,0.000975419347686356,RDN,Raiden Token,975419347686356,18,0x255aa6df07540cb5d3d297f0d0d4d84cb52bc8e6,RDN
0xB435871B0959561226b4d903b1abf79528177E81,0.000051350793642733,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,,51350793642733,18,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,
0xB435871B0959561226b4d903b1abf79528177E81,0.000810135657717035,BNT,Bancor Network Token,810135657717035,18,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c,BNT
0xB435871B0959561226b4d903b1abf79528177E81,0.000237973727881776,ZRX,0x Protocol Token,237973727881776,18,0xe41d2489571d322189246dafa5ebde1f4699f498,ZRX
0xB435871B0959561226b4d903b1abf79528177E81,0.00094772774406854,BAT,Basic Attention Token,947727744068540,18,0x0d8775f648430679a709e98d2b0cb6250d2887ef,BAT
0x000000001e29fcd9B1469a7954DC65ff254FFfC0,0.353094386927719006,OMG,OMGToken,353094386927719006,18,0xd26114cd6EE289AccF82350c8d8487fedB8A0C07,OMG
0x000000001e29fcd9B1469a7954DC65ff254FFfC0,0.008041729922178874,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,,8041729922178874,18,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,
0x009B56330aE5ec5042B9ca46Ddb3043cC0D006F3,4.8,WETH,Wrapped Ether,4800000000000000000,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH
0x009B56330aE5ec5042B9ca46Ddb3043cC0D006F3,34.363238420071228101,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,,34363238420071228101,18,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,
0xB4C757A71D084dF8F9F393Cc47639701f595fd87,15.025198772319560448,WETH,Wrapped Ether,15025198772319560448,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH
0xB4C757A71D084dF8F9F393Cc47639701f595fd87,36901.411820177520175704,KNC,Kyber Network Crystal,36901411820177520175704,18,0xdd974d5c2e2928dea5f71b9825b8b646686bd200,KNC
0x19eeB727d0dE9c798a5Be60c0D5f6dC59B24aEF0,0.267591869011783906,GNO,Gnosis Token,267591869011783906,18,0x6810e776880c02933d47db1b9fc05908e5386b96,GNO
0x19eeB727d0dE9c798a5Be60c0D5f6dC59B24aEF0,2.733700185259421158,WETH,Wrapped Ether,2733700185259421158,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH
0xD65478656497b3388c2c930DE3bc48Ac0688039d,0.000176089015601328,WETH,Wrapped Ether,176089015601328,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH
0xD65478656497b3388c2c930DE3bc48Ac0688039d,0.000032889619837347,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,,32889619837347,18,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,
0xD65478656497b3388c2c930DE3bc48Ac0688039d,0.000393010092318087,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,,393010092318087,18,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,
0xD65478656497b3388c2c930DE3bc48Ac0688039d,0.000954410063965779,ZRX,0x Protocol Token,954410063965779,18,0xe41d2489571d322189246dafa5ebde1f4699f498,ZRX
0x00000000Af5A61acAf76190794E3fdf1289288A1,2.690440598605542565,GNO,Gnosis Token,2690440598605542565,18,0x6810e776880c02933d47db1b9fc05908e5386b96,GNO
0x00000000Af5A61acAf76190794E3fdf1289288A1,4.671796616910730015,KNC,Kyber Network Crystal,4671796616910730015,18,0xdd974d5c2e2928dea5f71b9825b8b646686bd200,KNC
0x00000000Af5A61acAf76190794E3fdf1289288A1,150.188794141450081685,SNT,Status Network Token,150188794141450081685,18,0x744d70fdbe2ba4cf95131626614a1763df805b9e,SNT
0x00000000Af5A61acAf76190794E3fdf1289288A1,7.862058548845128976,GEN,DAOstack,7862058548845128976,18,0x543ff227f64aa17ea132bf9886cab5db55dcaddf,GEN
0x00000000Af5A61acAf76190794E3fdf1289288A1,12.961308721756098028,RDN,Raiden Token,12961308721756098028,18,0x255aa6df07540cb5d3d297f0d0d4d84cb52bc8e6,RDN
0x00000000Af5A61acAf76190794E3fdf1289288A1,0.06802512192252507,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,,68025121922525070,18,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,
0x00000000Af5A61acAf76190794E3fdf1289288A1,36.331306998316029855,LRC,LoopringCoin V2,36331306998316029855,18,0xbbbbca6a901c926f240b89eacb641d8aec7aeafd,LRC
0x00000000Af5A61acAf76190794E3fdf1289288A1,21.188133879471633702,REQ,Request Token,21188133879471633702,18,0x8f8221afbb33998d8584a2b05749ba73c37a938a,REQ
0xaf6AD121d423cB66231229770a431F423e30E02E,0.000021103713592338,LRC,LoopringCoin V2,21103713592338,18,0xbbbbca6a901c926f240b89eacb641d8aec7aeafd,LRC
0x224760Fe7B59bb89865C5e47fd21037Ea2AB6d2A,77.281488437392355847,WETH,Wrapped Ether,77281488437392355847,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH
0x224760Fe7B59bb89865C5e47fd21037Ea2AB6d2A,1196174.379989163461062869,ST,Simple Token,1196174379989163461062869,18,0x2c4e8f2d746113d0696ce89b35f0d8bf88e0aeca,ST
0xd91E14b8124BCB8986d35048b41Ebb7172d4F4Fe,2.001801287128970153,WETH,Wrapped Ether,2001801287128970153,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH
0x633180d3ADe89132493301F797e3cD0908D17DDD,0.000919475950250054,WETH,Wrapped Ether,919475950250054,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH
0x633180d3ADe89132493301F797e3cD0908D17DDD,0.128228357860578947,LRC,LoopringCoin V2,128228357860578947,18,0xbbbbca6a901c926f240b89eacb641d8aec7aeafd,LRC
0xC25434eEF69E92A6576E2e82cc07514b2393eC02,32.945492211628406836,WETH,Wrapped Ether,32945492211628406836,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH
0xC25434eEF69E92A6576E2e82cc07514b2393eC02,188171.157189817703638966,SNT,Status Network Token,188171157189817703638966,18,0x744d70fdbe2ba4cf95131626614a1763df805b9e,SNT
0x33329F5a360649Eb1C473b998cF3b975FEb109f6,0.12,WETH,Wrapped Ether,120000000000000000,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH
0x33329F5a360649Eb1C473b998cF3b975FEb109f6,21.393169341290736417,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,,21393169341290736417,18,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,
0x2A1049062c6Cfd69bd38fbaf3b0559DF1DBbc92c,2.888521134265407206,WETH,Wrapped Ether,2888521134265407206,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH
0xE2A65f52a18E848F9E2E86cbDeA43469c7462744,0.005,WETH,Wrapped Ether,5000000000000000,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH
0xE2A65f52a18E848F9E2E86cbDeA43469c7462744,1.362804046935955128,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,,1362804046935955128,18,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,
0x7Ccf2D36F8646a395A3AF7b4087337532A03BC49,0.023818116679775863,WETH,Wrapped Ether,23818116679775863,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH
0x7Ccf2D36F8646a395A3AF7b4087337532A03BC49,30.0,RDN,Raiden Token,30000000000000000000,18,0x255aa6df07540cb5d3d297f0d0d4d84cb52bc8e6,RDN
0xfCC716dF0DF69323D81815450acbCa4551a9D944,0.259229927549846898,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,,259229927549846898,18,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,
0xE141BfeAe3e35A09Ff3f54dF36872fb07096871e,0.000280261699461553,GNO,Gnosis Token,280261699461553,18,0x6810e776880c02933d47db1b9fc05908e5386b96,GNO
0xE141BfeAe3e35A09Ff3f54dF36872fb07096871e,0.000926436240301471,WETH,Wrapped Ether,926436240301471,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH
0xE141BfeAe3e35A09Ff3f54dF36872fb07096871e,0.00002633595717054,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,,26335957170540,18,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,
0x730fd267EF60b27615324b94BF0bc7eD15d52718,0.000376905080978927,GNO,Gnosis Token,376905080978927,18,0x6810e776880c02933d47db1b9fc05908e5386b96,GNO
0x730fd267EF60b27615324b94BF0bc7eD15d52718,0.000359047031588153,WETH,Wrapped Ether,359047031588153,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH
0x730fd267EF60b27615324b94BF0bc7eD15d52718,0.000049141170590768,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,,49141170590768,18,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,
0x730fd267EF60b27615324b94BF0bc7eD15d52718,0.000807408313951169,SNT,Status Network Token,807408313951169,18,0x744d70fdbe2ba4cf95131626614a1763df805b9e,SNT
0x730fd267EF60b27615324b94BF0bc7eD15d52718,0.000335144007909657,OMG,OMGToken,335144007909657,18,0xd26114cd6EE289AccF82350c8d8487fedB8A0C07,OMG
0x730fd267EF60b27615324b94BF0bc7eD15d52718,0.000212144032277471,GEN,DAOstack,212144032277471,18,0x543ff227f64aa17ea132bf9886cab5db55dcaddf,GEN
0x730fd267EF60b27615324b94BF0bc7eD15d52718,0.000111409486857572,RDN,Raiden Token,111409486857572,18,0x255aa6df07540cb5d3d297f0d0d4d84cb52bc8e6,RDN
0x730fd267EF60b27615324b94BF0bc7eD15d52718,0.000047890670142705,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,,47890670142705,18,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,
0x730fd267EF60b27615324b94BF0bc7eD15d52718,0.000753956269754004,REQ,Request Token,753956269754004,18,0x8f8221afbb33998d8584a2b05749ba73c37a938a,REQ
0x730fd267EF60b27615324b94BF0bc7eD15d52718,0.000246283831760598,BNT,Bancor Network Token,246283831760598,18,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c,BNT
0x730fd267EF60b27615324b94BF0bc7eD15d52718,0.000455930495254271,ZRX,0x Protocol Token,455930495254271,18,0xe41d2489571d322189246dafa5ebde1f4699f498,ZRX
0xE0AFe0F2E68cF17ded7835B7A15c742E8C5b431e,0.000239087111149116,KNC,Kyber Network Crystal,239087111149116,18,0xdd974d5c2e2928dea5f71b9825b8b646686bd200,KNC
0xE0AFe0F2E68cF17ded7835B7A15c742E8C5b431e,0.000203755690411076,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,,203755690411076,18,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,
0x3df2001E2E7CA378Bb6f6B3b1C58b803b0d397C0,0.000000000000001167,WETH,Wrapped Ether,1167,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH
0x3df2001E2E7CA378Bb6f6B3b1C58b803b0d397C0,0.000000000000000896,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,,896,18,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,
0x3df2001E2E7CA378Bb6f6B3b1C58b803b0d397C0,48.341143613521579751,GEN,DAOstack,48341143613521579751,18,0x543ff227f64aa17ea132bf9886cab5db55dcaddf,GEN
0x3df2001E2E7CA378Bb6f6B3b1C58b803b0d397C0,2.321970038915273071,RDN,Raiden Token,2321970038915273071,18,0x255aa6df07540cb5d3d297f0d0d4d84cb52bc8e6,RDN
0x3df2001E2E7CA378Bb6f6B3b1C58b803b0d397C0,58135.073291840872526098,HOT,HoloToken,58135073291840872526098,18,0x6c6ee5e31d828de241282b9606c8e98ea48526e2,HOT
0x3df2001E2E7CA378Bb6f6B3b1C58b803b0d397C0,0.118329063990863391,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,,118329063990863391,18,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,
0xA343618637bcECb12A723C9007360c305b0507c2,0.02,WETH,Wrapped Ether,20000000000000000,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH
0xA343618637bcECb12A723C9007360c305b0507c2,0.000615584074498181,GEN,DAOstack,615584074498181,18,0x543ff227f64aa17ea132bf9886cab5db55dcaddf,GEN
0x7F8919fde017c5FF8408E4dEf990bC81F20d3CA4,0.000082674965429986,GNO,Gnosis Token,82674965429986,18,0x6810e776880c02933d47db1b9fc05908e5386b96,GNO
0x7F8919fde017c5FF8408E4dEf990bC81F20d3CA4,2.746827133156415235,WETH,Wrapped Ether,2746827133156415235,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH
0x7F8919fde017c5FF8408E4dEf990bC81F20d3CA4,0.000098506754952601,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,,98506754952601,18,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,
0x7F8919fde017c5FF8408E4dEf990bC81F20d3CA4,0.000176863834165806,GEN,DAOstack,176863834165806,18,0x543ff227f64aa17ea132bf9886cab5db55dcaddf,GEN
0x7F8919fde017c5FF8408E4dEf990bC81F20d3CA4,0.000920222188327385,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,,920222188327385,18,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,
0x3efD3391A0601eaA093647F911c653d77C11e3Fd,0.00084630436772264,GNO,Gnosis Token,846304367722640,18,0x6810e776880c02933d47db1b9fc05908e5386b96,GNO
0x3efD3391A0601eaA093647F911c653d77C11e3Fd,0.000672429160303822,WETH,Wrapped Ether,672429160303822,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH
0x3efD3391A0601eaA093647F911c653d77C11e3Fd,0.000326235323803057,GEN,DAOstack,326235323803057,18,0x543ff227f64aa17ea132bf9886cab5db55dcaddf,GEN
0x3efD3391A0601eaA093647F911c653d77C11e3Fd,0.000000672848083501,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,,672848083501,18,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,
0x5e7B645d5Bf86750CB1913122ba8A8545e2A9FD1,0.0000000995,WETH,Wrapped Ether,99500000000,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH
0xB872c3117A4cD8Da9f910F264B3f0583d15B77bF,0.000000000000000019,WETH,Wrapped Ether,19,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH
0xB872c3117A4cD8Da9f910F264B3f0583d15B77bF,0.004981539764818115,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,,4981539764818115,18,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,
0xB872c3117A4cD8Da9f910F264B3f0583d15B77bF,0.0000000000000147,GEN,DAOstack,14700,18,0x543ff227f64aa17ea132bf9886cab5db55dcaddf,GEN
0xB872c3117A4cD8Da9f910F264B3f0583d15B77bF,0.001141212772610603,RDN,Raiden Token,1141212772610603,18,0x255aa6df07540cb5d3d297f0d0d4d84cb52bc8e6,RDN
0xB872c3117A4cD8Da9f910F264B3f0583d15B77bF,0.000000000000000001,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,,1,18,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,
0xa5EB6fEf4Ec26Cc99A1c61dD892B8DeEe37484b5,1500.0,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,,1500000000000000000000,18,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,
0x02352E6DCF0c77577222adEE8C63d52243B5C33F,8.277963618474229034,WETH,Wrapped Ether,8277963618474229034,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH
0x02352E6DCF0c77577222adEE8C63d52243B5C33F,1.2183475039372756,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,,1218347503937275600,18,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,
0x6595732468A241312bc307F327bA0D64F02b3c20,0.001125491307463953,WETH,Wrapped Ether,1125491307463953,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH
0x491a6C284a60D9dfDb6c8017B5823414FF6B9EC6,0.000009966680887466,WETH,Wrapped Ether,9966680887466,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH
0x491a6C284a60D9dfDb6c8017B5823414FF6B9EC6,0.000327089589417442,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,,327089589417442,18,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,
0x491a6C284a60D9dfDb6c8017B5823414FF6B9EC6,0.000266237435447973,OMG,OMGToken,266237435447973,18,0xd26114cd6EE289AccF82350c8d8487fedB8A0C07,OMG
0x23983EA2123D40EB5655dfFf3F3C917C78F214f6,0.000812067686931981,WETH,Wrapped Ether,812067686931981,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH
0x23983EA2123D40EB5655dfFf3F3C917C78F214f6,0.000918164399849427,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,,918164399849427,18,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,
0xedCF58d9aABea47117877F590CdA9fb6210D969f,0.000293475091470064,GNO,Gnosis Token,293475091470064,18,0x6810e776880c02933d47db1b9fc05908e5386b96,GNO
